DATE,Ticket Season,Day,Month,Year,Season,HOLIDAYPX,HOLIDAYM,HOLIDAYN,HOLIDAY,WDWTICKETSEASON,WDWRaceN,WDWeventN,WDWevent,WDWrace,WDWSEASON,WDWMAXTEMP,WDWMINTEMP,WDWMEANTEMP,MKeventN,MKevent,EPeventN,EPevent,HSeventN,HSevent,AKeventN,AKevent,HOLIDAYJ,inSession,inSession_Enrollment,inSession_wdw,inSession_dlr,inSession_sqrt_WDW,inSession_sqrt_DLR,inSession_California,inSession_DC,inSession_Central_FL,inSession_Drive1_FL,inSession_Drive2_FL,inSession_Drive_CA,inSession_Florida,inSession_Mardi_Gras,inSession_Midwest,inSession_NY_NJ,inSession_NY_NJ_PA,inSession_New_England,inSession_New_Jersey,inSession_Nothwest,INSESSION_PLANES,inSession_SoCal,inSession_Southwest,MKEMHMORN,MKEMHMYEST,MKEMHMTOM,MKEMHEVE,MKHOURSEMH,MKHOURSEMHYEST,MKHOURSEMHTOM,MKEMHEYEST,MKEMHETOM,EPEMHMORN,EPEMHMYEST,EPEMHMTOM,EPEMHEVE,EPEMHEYEST,EPEMHETOM,EPHOURSEMH,EPHOURSEMHYEST,EPHOURSEMHTOM,HSEMHMORN,HSEMHMYEST,HSEMHMTOM,HSEMHEVE,HSEMHEYEST,HSEMHETOM,HSHOURSEMH,HSHOURSEMHYEST,HSHOURSEMHTOM,AKEMHMORN,AKEMHMYEST,AKEMHMTOM,AKEMHEVE,AKEMHEYEST,AKEMHETOM,AKHOURSEMH,AKHOURSEMHYEST,AKHOURSEMHTOM,MKOPEN,MKCLOSE,MKHOURS,MKEMHOPEN,MKEMHCLOSE,MKOPENYEST,MKCLOSEYEST,MKHOURSYEST,MKOPENTOM,MKCLOSETOM,MKHOURSTOM,EPOPEN,EPCLOSE,EPHOURS,EPEMHOPEN,EPEMHCLOSE,EPOPENYEST,EPCLOSEYEST,EPHOURSYEST,EPOPENTOM,EPCLOSETOM,EPHOURSTOM,HSOPEN,HSCLOSE,HSHOURS,HSEMHOPEN,HSEMHCLOSE,HSOPENYEST,HSCLOSEYEST,HSHOURSYEST,HSOPENTOM,HSCLOSETOM,HSHOURSTOM,AKOPEN,AKCLOSE,AKHOURS,AKEMHOPEN,AKEMHCLOSE,AKOPENYEST,AKCLOSEYEST,AKHOURSYEST,AKOPENTOM,AKCLOSETOM,AKHOURSTOM,WEATHER_WDWHIGH,WEATHER_WDWLOW,WEATHER_WDWPRECIP,CapacityLost_MK,CapacityLost_EP,CapacityLost_HS,CapacityLost_AK,CapacityLostWGT_MK,CapacityLostWGT_EP,CapacityLostWGT_HS,CapacityLostWGT_AK,MKPRDDAY,MKPRDDT1,MKPRDDT2,MKPRDDN,MKPRDNGT,MKPRDNT1,MKPRDNT2,MKPRDNN,MKFIREWK,MKFIRET1,MKFIRET2,MKFIREN,EPFIREWK,EPFIRET1,EPFIRET2,EPFIREN,HSPRDDAY,HSPRDDT1,HSPRDDN,HSFIREWK,HSFIRET1,HSFIRET2,HSFIREN,HSSHWNGT,HSSHWNT1,HSSHWNT2,HSSHWNN,HSFIREWKS,AKPRDDAY,AKPRDDT1,AKPRDDT2,AKPRDDN,AKFIREN,AKSHWNGT,AKSHWNT1,AKSHWNT2,AKSHWNN
2/25/2020,,55,February,2020,Winter,0,0,mgs,1,,,,0,0,,86.48,59.83,73.16,emm,1,,0,,0,,0,,94%,97%,99%,100%,98%,99%,100%,85%,100%,98%,97%,100%,100%,94%,100%,100%,100%,88%,100%,100%,100%,100%,100%,0,0,0,0,13.25,12,14,0,1,0,0,0,1,0,0,14,12,12,0,0,0,0,0,0,12,12,12,0,1,0,0,0,0,11,12,11,9:00,21:00,12,7:45,21:00,9:00,21:00,12,9:00,21:00,12,9:00,21:00,12,9:00,23:00,9:00,21:00,12,9:00,21:00,12,8:00,20:00,12,8:00,20:00,8:00,20:00,12,8:00,20:00,12,9:00,20:00,11,9:00,20:00,9:00,20:00,11,9:00,20:00,11,74.4,54.9,0.12,464254,393162,311870,233577,45561746,37670638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,20:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,1,20:00,,Star Wars: A Galactic Spectacular,2,19:35,20:00,Wonderful World of Animation,1,0,,,,,0,,,
2/26/2020,,56,February,2020,Winter,0,1,ash,1,,,,0,0,,82.04,61.81,71.93,,0,,0,,0,,0,,95%,99%,99%,100%,99%,99%,100%,100%,100%,98%,97%,100%,100%,94%,100%,100%,100%,88%,100%,100%,100%,100%,100%,0,0,0,1,14,13.25,13.25,0,0,0,0,1,0,1,0,12,14,13,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,11,11,11,9:00,21:00,12,9:00,23:00,9:00,21:00,12,9:00,21:00,12,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,8:00,20:00,12,8:00,20:00,8:00,20:00,12,8:00,20:00,12,9:00,20:00,11,9:00,20:00,9:00,20:00,11,9:00,20:00,11,74.5,55,0.16,464254,393162,311870,233577,45561746,37670638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,20:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,1,20:00,,Star Wars: A Galactic Spectacular,2,19:35,20:00,Wonderful World of Animation,1,0,,,,,0,,,
2/27/2020,,57,February,2020,Winter,2,0,,0,,,,0,0,,62.88,46.09,54.49,emm,1,,0,,0,akah,1,,95%,99%,100%,100%,99%,100%,100%,100%,100%,98%,98%,100%,100%,97%,100%,100%,100%,88%,100%,100%,100%,100%,100%,0,0,1,0,13.25,14,14,1,0,1,0,0,0,0,0,13,12,12,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,11,11,11,9:00,21:00,12,7:45,21:00,9:00,21:00,12,9:00,22:00,13,9:00,21:00,12,8:00,21:00,9:00,21:00,12,9:00,21:00,12,8:00,20:00,12,8:00,20:00,8:00,20:00,12,8:00,20:00,12,9:00,20:00,11,9:00,20:00,9:00,20:00,11,9:00,20:00,11,74.6,55.1,0.16,464254,391962,311870,233577,45561746,37658638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,20:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,1,20:00,,Star Wars: A Galactic Spectacular,2,19:35,20:00,Wonderful World of Animation,1,0,,,,,0,,,
2/28/2020,,58,February,2020,Winter,3,0,,0,,,,0,0,,64.8,39,51.9,dvah,1,,0,,0,,0,,93%,96%,96%,100%,96%,98%,100%,100%,100%,91%,93%,100%,90%,94%,100%,100%,63%,88%,100%,100%,98%,100%,100%,1,0,0,0,14,13.25,13,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,9:00,22:00,13,8:00,22:00,9:00,21:00,12,9:00,22:00,13,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,8:00,20:00,12,8:00,20:00,8:00,20:00,12,8:00,20:00,12,9:00,20:00,11,9:00,20:00,9:00,20:00,11,9:00,20:00,11,74.8,55.2,0.15,463054,391962,311870,233577,45552146,37658638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,20:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,1,20:00,,Star Wars: A Galactic Spectacular,2,19:35,20:00,Wonderful World of Animation,1,0,,,,,0,,,
2/29/2020,,59,February,2020,Spring,4,0,,0,,,,0,0,,67.58,42.81,55.2,,0,,0,,0,,0,,93%,96%,96%,100%,96%,98%,100%,100%,100%,91%,93%,100%,90%,94%,100%,100%,63%,88%,100%,100%,98%,100%,100%,0,1,0,0,13,14,13.25,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,1,12,12,14.5,1,0,0,0,0,0,12,11,11,9:00,22:00,13,9:00,22:00,9:00,22:00,13,9:00,21:00,12,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,8:00,20:00,12,8:00,20:00,8:00,20:00,12,8:00,20:30,12.5,9:00,20:00,11,8:00,20:00,9:00,20:00,11,9:00,20:00,11,74.9,55.3,0.15,463054,391962,311870,233577,45552146,37658638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,20:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,1,20:00,,Star Wars: A Galactic Spectacular,2,19:35,20:00,Wonderful World of Animation,1,0,,,,,0,,,
3/1/2020,,60,March,2020,Spring,5,0,,0,,,,0,0,,74.06,41.66,57.86,emm,1,,0,,0,,0,,93%,97%,92%,99%,94%,98%,96%,94%,78%,93%,94%,97%,89%,100%,100%,76%,85%,96%,0%,100%,100%,100%,100%,0,0,0,0,13.25,13,11,0,0,0,0,0,0,0,0,12,12,12,0,0,0,1,0,0,14.5,12,12.5,0,1,1,0,0,0,11,12,12,9:00,21:00,12,7:45,21:00,9:00,22:00,13,9:00,20:00,11,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,8:00,20:30,12.5,8:00,22:30,8:00,20:00,12,8:00,20:30,12.5,9:00,20:00,11,9:00,20:00,9:00,20:00,11,9:00,20:00,11,75,55.3,0.12,463054,391962,311870,233577,45552146,37658638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,20:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,1,21:00,,Star Wars: A Galactic Spectacular,2,20:00,20:35,Fantasmic!,1,0,,,,,0,,,
3/2/2020,,61,March,2020,Mardi Gras,6,0,,0,,,,0,0,,78.87,50.34,64.61,dah,1,,0,,0,,0,,93%,97%,92%,99%,94%,98%,96%,94%,78%,93%,94%,97%,89%,100%,100%,76%,85%,96%,0%,100%,100%,100%,100%,0,0,0,0,11,13.25,12.25,0,0,0,0,0,0,0,1,12,12,14,0,0,0,0,1,0,12.5,14.5,12,1,0,0,0,0,0,12,11,11,9:00,20:00,11,9:00,20:00,9:00,21:00,12,9:00,20:00,11,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,8:00,20:30,12.5,8:00,20:30,8:00,20:30,12.5,8:00,20:00,12,9:00,20:00,11,8:00,20:00,9:00,20:00,11,9:00,20:00,11,75.1,55.5,0.12,463054,391962,311870,233577,45552146,37658638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,20:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,1,21:00,,Star Wars: A Galactic Spectacular,2,20:00,20:35,Fantasmic!,1,0,,,,,0,,,
3/3/2020,,62,March,2020,Mardi Gras,7,0,,0,,,,0,0,,84.34,57.6,70.97,emm,1,,0,,0,,0,,94%,98%,99%,100%,98%,99%,100%,94%,100%,100%,98%,100%,100%,100%,100%,100%,100%,100%,100%,100%,96%,100%,100%,0,0,0,0,12.25,11,13,0,1,0,0,0,1,0,0,14,12,12,0,0,0,0,0,0,12,12.5,12.5,0,1,0,0,0,0,11,12,11,9:00,20:00,11,7:45,20:00,9:00,20:00,11,9:00,20:00,11,9:00,21:00,12,9:00,23:00,9:00,21:00,12,9:00,21:00,12,8:00,20:00,12,8:00,20:00,8:00,20:30,12.5,8:00,20:30,12.5,9:00,20:00,11,9:00,20:00,9:00,20:00,11,9:00,20:00,11,75.3,55.6,0.11,463054,391962,311870,233577,45552146,37658638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,20:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,0,,,,1,20:00,,Fantasmic!,1,0,,,,,0,,,
3/4/2020,,63,March,2020,Mardi Gras,8,0,,0,,,,0,0,,88.24,62.03,75.13,,0,epfg,1,,0,,0,,95%,99%,100%,100%,99%,99%,100%,100%,100%,100%,100%,100%,100%,100%,93%,100%,100%,100%,100%,100%,100%,100%,100%,0,0,0,1,13,12.25,11,0,0,0,0,1,0,1,0,12,14,13,0,0,0,0,0,0,12.5,12,12.5,0,0,0,0,0,0,11,11,11,9:00,20:00,11,9:00,22:00,9:00,20:00,11,9:00,20:00,11,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,8:00,20:30,12.5,8:00,20:30,8:00,20:00,12,8:00,20:30,12.5,9:00,20:00,11,9:00,20:00,9:00,20:00,11,9:00,20:00,11,75.4,55.7,0.12,463054,391962,311870,233577,45552146,37658638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,20:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,1,21:00,,Star Wars: A Galactic Spectacular,2,20:00,20:35,Fantasmic!,1,0,,,,,0,,,
3/5/2020,,64,March,2020,Mardi Gras,9,0,,0,,,,0,0,,89.63,66.69,78.16,,0,epfg,1,,0,akah,1,,95%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,98%,100%,100%,0,0,1,0,11,13,13,1,0,1,0,0,0,0,0,13,12,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,0,0,0,0,11,11,11,9:00,20:00,11,9:00,20:00,9:00,20:00,11,9:00,21:00,12,9:00,21:00,12,8:00,21:00,9:00,21:00,12,9:00,21:00,12,8:00,20:30,12.5,8:00,20:30,8:00,20:30,12.5,8:00,20:30,12.5,9:00,20:00,11,9:00,20:00,9:00,20:00,11,9:00,20:00,11,75.6,55.8,0.16,463054,391962,311870,233577,45552146,37658638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,20:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,1,21:00,,Star Wars: A Galactic Spectacular,2,20:00,20:35,Fantasmic!,1,0,,,,,0,,,
3/6/2020,,65,March,2020,Spring,10,0,,0,,,,0,0,,75.38,58.45,66.91,dvah,1,epfg,1,,0,,0,,95%,99%,100%,100%,100%,99%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,98%,100%,100%,1,0,0,0,13,11,12,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,1,0,0,0,11,11,12,9:00,21:00,12,8:00,21:00,9:00,20:00,11,9:00,21:00,12,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,8:00,20:30,12.5,8:00,20:30,8:00,20:30,12.5,8:00,20:30,12.5,9:00,20:00,11,9:00,20:00,9:00,20:00,11,9:00,20:00,11,75.8,55.9,0.16,463054,391962,311870,233577,45552146,37658638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,20:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,1,21:00,,Star Wars: A Galactic Spectacular,2,20:00,20:35,Fantasmic!,1,0,,,,,0,,,
3/7/2020,,66,March,2020,Spring,11,0,,0,,,,0,0,,67.31,46.26,56.79,,0,epfg,1,,0,,0,,95%,99%,100%,100%,100%,99%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,98%,100%,100%,0,1,0,0,12,13,13,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,1,12.5,12.5,14.5,1,0,0,0,0,0,12,11,11,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,22:00,13,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,8:00,20:30,12.5,8:00,20:30,8:00,20:30,12.5,8:00,20:30,12.5,9:00,20:00,11,8:00,20:00,9:00,20:00,11,9:00,20:00,11,75.9,56,0.12,463054,391962,311870,233577,45552146,37658638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,20:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,1,21:00,,Star Wars: A Galactic Spectacular,2,20:30,20:35,Fantasmic!,1,0,,,,,0,,,
3/8/2020,,67,March,2020,Spring,10,0,,0,,,,0,0,,73.39,48.19,60.79,,0,epfg,1,,0,,0,,79%,86%,92%,95%,88%,88%,100%,100%,92%,93%,90%,80%,90%,50%,100%,100%,100%,100%,100%,100%,54%,100%,55%,0,0,0,0,13,12,13,0,0,0,0,0,0,0,0,12,12,12,0,0,0,1,0,0,14.5,12.5,12.5,0,1,1,0,0,0,11,12,12,9:00,22:00,13,9:00,22:00,9:00,21:00,12,9:00,22:00,13,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,8:00,20:30,12.5,8:00,22:30,8:00,20:30,12.5,8:00,20:30,12.5,9:00,20:00,11,9:00,20:00,9:00,20:00,11,9:00,20:00,11,76.1,56.2,0.15,463054,391962,311870,233577,45552146,37658638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,21:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,1,21:00,,Star Wars: A Galactic Spectacular,2,20:30,20:35,Fantasmic!,1,0,,,,,0,,,
3/9/2020,,68,March,2020,Spring,9,0,,0,,,,0,0,,75.81,55.37,65.59,dah,1,epfg,1,,0,,0,,79%,86%,92%,95%,88%,88%,100%,100%,92%,93%,90%,80%,90%,50%,100%,100%,100%,100%,100%,100%,54%,100%,55%,0,0,0,0,13,13,14.25,0,0,0,0,0,0,0,1,12,12,14,0,0,0,0,1,0,12.5,14.5,12.5,1,0,0,0,0,0,12,11,11,9:00,22:00,13,9:00,22:00,9:00,22:00,13,9:00,22:00,13,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,8:00,20:30,12.5,8:00,20:30,8:00,20:30,12.5,8:00,20:30,12.5,9:00,20:00,11,8:00,20:00,9:00,20:00,11,9:00,20:00,11,76.3,56.3,0.16,463054,391962,311870,233577,45552146,37658638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,21:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,1,21:00,,Star Wars: A Galactic Spectacular,2,20:30,20:35,Fantasmic!,1,0,,,,,0,,,
3/10/2020,,69,March,2020,Spring,0,0,pur,1,,,,0,0,,80.19,59.71,69.95,emm,1,epfg,1,,0,,0,PURIM,83%,90%,96%,98%,92%,93%,100%,100%,100%,96%,96%,96%,94%,50%,100%,100%,100%,100%,100%,100%,54%,100%,92%,0,0,1,0,14.25,13,14,0,0,0,0,0,1,0,0,14,12,12,0,0,0,0,0,0,12.5,12.5,12.5,0,1,0,0,0,0,11,12,11,9:00,22:00,13,7:45,22:00,9:00,22:00,13,9:00,22:00,13,9:00,21:00,12,9:00,23:00,9:00,21:00,12,9:00,21:00,12,8:00,20:30,12.5,8:00,20:30,8:00,20:30,12.5,8:00,20:30,12.5,9:00,20:00,11,9:00,20:00,9:00,20:00,11,9:00,20:00,11,76.4,56.4,0.12,463054,391962,311870,233577,45552146,37658638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,21:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,1,21:00,,Star Wars: A Galactic Spectacular,2,20:30,20:35,Fantasmic!,1,0,,,,,0,,,
3/11/2020,,70,March,2020,Spring,7,0,,0,,,,0,0,,82.73,59.64,71.19,dvah,1,epfg,1,,0,,0,,82%,90%,95%,98%,92%,93%,100%,100%,100%,96%,94%,96%,94%,50%,100%,100%,100%,79%,100%,100%,54%,100%,92%,1,0,0,0,14,14.25,13,0,0,0,0,1,0,1,0,12,14,13,0,0,0,0,0,0,12.5,12.5,12.5,0,0,0,0,0,0,11,11,11,9:00,22:00,13,8:00,22:00,9:00,22:00,13,9:00,22:00,13,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,8:00,20:30,12.5,8:00,20:30,8:00,20:30,12.5,8:00,20:30,12.5,9:00,20:00,11,9:00,20:00,9:00,20:00,11,9:00,20:00,11,76.6,56.5,0.16,463054,391962,311870,233577,45552146,37658638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,21:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,1,21:00,,Star Wars: A Galactic Spectacular,2,20:30,20:35,Fantasmic!,1,0,,,,,0,,,
3/12/2020,,71,March,2020,Spring,6,0,,0,,,,0,0,,84.19,62.25,73.22,,0,epfg,1,,0,akah,1,,81%,89%,95%,98%,91%,92%,100%,100%,100%,96%,94%,96%,94%,50%,98%,100%,100%,100%,100%,100%,54%,100%,84%,0,1,1,0,13,14,14,0,0,1,0,0,0,0,0,13,12,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,0,0,0,0,11,11,11,9:00,22:00,13,9:00,22:00,9:00,22:00,13,9:00,22:00,13,9:00,21:00,12,8:00,21:00,9:00,21:00,12,9:00,21:00,12,8:00,20:30,12.5,8:00,20:30,8:00,20:30,12.5,8:00,20:30,12.5,9:00,20:00,11,9:00,20:00,9:00,20:00,11,9:00,20:00,11,76.8,56.6,0.07,463054,391962,311870,233577,45552146,37658638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,21:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,1,21:00,,Star Wars: A Galactic Spectacular,2,20:30,20:35,Fantasmic!,1,0,,,,,0,,,
3/13/2020,,72,March,2020,Spring,5,0,,0,,,,0,0,,86.72,61.3,74.01,,0,epfg,1,,0,,0,,71%,77%,48%,96%,67%,86%,100%,74%,59%,62%,65%,93%,60%,46%,98%,100%,100%,100%,100%,100%,51%,100%,77%,1,0,0,0,14,13,13,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,1,0,0,0,11,11,13,9:00,22:00,13,8:00,22:00,9:00,22:00,13,9:00,22:00,13,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,8:00,20:30,12.5,8:00,20:30,8:00,20:30,12.5,8:00,20:30,12.5,9:00,20:00,11,9:00,20:00,9:00,20:00,11,9:00,21:00,12,76.9,56.8,0.12,463054,391962,311870,233577,45552146,37658638,29761030,22787723,1,15:00,,Disney Festival of Fantasy Parade,0,,,,1,21:00,,Happily Ever After,1,21:00,,Epcot Forever,0,,,1,21:00,,Star Wars: A Galactic Spectacular,2,20:00,20:30,Wonderful World of Animation,1,0,,,,,0,,,
6/27/2020,,178,June,2020,Spring,7,0,,0,,,,0,0,,96.99,74.94,85.97,,0,,0,,0,,0,,11%,3%,1%,2%,2%,3%,1%,0%,0%,0%,1%,11%,0%,0%,0%,76%,47%,0%,0%,0%,0%,1%,21%,0,1,0,0,13,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,1,12,12,14,1,0,0,0,0,0,12.5,11.5,9,9:00,22:00,13,9:00,22:00,9:00,22:00,13,9:00,22:00,13,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,9:00,20:30,11.5,8:00,20:30,9:00,20:30,11.5,9:00,18:00,9,90.9,74.3,0.27,463054,391962,311870,231777,45552146,37658638,29761030,22775123,0,,,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,,1,0,,,,,0,,,
7/8/2020,,189,July,2020,Spring,5,0,,0,,,,0,0,,86.57,73.94,80.26,,0,,0,,0,,0,,9%,4%,1%,27%,2%,17%,35%,0%,0%,0%,1%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,43%,0%,0,0,0,1,13,13,13,0,0,0,0,1,0,1,0,12,14,13,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,11.5,11.5,11.5,9:00,22:00,13,9:00,24:00:00,9:00,22:00,13,9:00,22:00,13,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,9:00,20:30,11.5,9:00,20:30,9:00,20:30,11.5,9:00,20:30,11.5,91.4,75.1,0.24,433057,391962,311870,231777,42582443,37658638,29761030,22775123,0,,,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,,1,0,,,,,0,,,
7/9/2020,,190,July,2020,Spring,6,0,,0,,,,0,0,,92.03,74.81,83.42,,0,,0,,0,,0,,9%,4%,1%,27%,2%,17%,35%,0%,0%,0%,1%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,43%,0%,0,0,0,0,13,13,13,1,0,1,0,0,0,0,0,13,12,12,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,11.5,11.5,11.5,9:00,22:00,13,9:00,22:00,9:00,22:00,13,9:00,22:00,13,9:00,21:00,12,8:00,21:00,9:00,21:00,12,9:00,21:00,12,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,9:00,20:30,11.5,9:00,20:30,9:00,20:30,11.5,9:00,20:30,11.5,91.5,75.2,0.27,433057,391962,311870,231777,42582443,37658638,29761030,22775123,0,,,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,,1,0,,,,,0,,,
7/10/2020,,191,July,2020,Spring,7,0,,0,,,,0,0,,90.46,77.29,83.88,,0,,0,,0,,0,,9%,4%,1%,27%,2%,17%,35%,0%,0%,0%,1%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,43%,0%,0,0,0,0,13,13,10,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,11.5,11.5,10,9:00,22:00,13,9:00,22:00,9:00,22:00,13,9:00,19:00,10,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,9:00,20:30,11.5,9:00,20:30,9:00,20:30,11.5,8:00,18:00,10,91.5,75.2,0.24,433057,391962,311870,231777,42582443,37658638,29761030,22775123,0,,,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,,1,0,,,,,0,,,
7/11/2020,,192,July,2020,Spring,8,0,,0,,,,0,0,,91.43,75.09,83.26,,0,,0,,0,,0,,9%,4%,1%,27%,2%,17%,35%,0%,0%,0%,1%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,43%,0%,0,0,0,0,10,13,10,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,10,11.5,10,9:00,19:00,10,9:00,19:00,9:00,22:00,13,9:00,19:00,10,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,8:00,18:00,10,8:00,18:00,9:00,20:30,11.5,8:00,18:00,10,91.6,75.3,0.23,433057,391962,311870,231777,42582443,37658638,29761030,22775123,0,,,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,,1,0,,,,,0,,,
7/12/2020,,193,July,2020,Spring,9,0,,0,,,,0,0,,94.52,73.59,84.06,,0,,0,,0,,0,,10%,4%,1%,27%,2%,18%,35%,0%,0%,0%,1%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,43%,0%,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,10,10,10,9:00,19:00,10,9:00,19:00,9:00,19:00,10,9:00,19:00,10,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,9:00,21:00,12,9:00,21:00,9:00,21:00,12,9:00,21:00,12,8:00,18:00,10,8:00,18:00,8:00,18:00,10,8:00,18:00,10,91.6,75.3,0.24,433057,391962,311870,231777,42582443,37658638,29761030,22775123,0,,,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,,1,0,,,,,0,,,
