Date,Date Time,Actual Wait,Posted Wait,,Year,Month,Day,Average Daily Wait Time (Minutes),Unique Months,Average Monthly Wait Time (Minutes)
4/11/2015,4/11/2015 14:00,,35,,,,,,,
4/11/2015,4/11/2015 14:05,,35,,,,,,,
4/11/2015,4/11/2015 14:10,,35,,,,,,,
4/11/2015,4/11/2015 14:15,,40,,,,,,,
4/11/2015,4/11/2015 14:25,,40,,,,,,,
4/11/2015,4/11/2015 14:30,,40,,,,,,,
4/11/2015,4/11/2015 14:45,,30,,,,,,,
4/11/2015,4/11/2015 14:50,,30,,,,,,,
4/11/2015,4/11/2015 14:51,25,,,,,,,,
4/11/2015,4/11/2015 14:55,,30,,,,,,,
4/11/2015,4/11/2015 15:00,,25,,,,,,,
4/11/2015,4/11/2015 15:05,,25,,,,,,,
4/11/2015,4/11/2015 15:10,,25,,,,,,,
4/11/2015,4/11/2015 15:15,,25,,,,,,,
4/11/2015,4/11/2015 15:20,,25,,,,,,,
4/11/2015,4/11/2015 15:30,,30,,,,,,,
4/11/2015,4/11/2015 15:35,,30,,,,,,,
4/11/2015,4/11/2015 15:39,,25,,,,,,,
4/11/2015,4/11/2015 15:40,,35,,,,,,,
4/11/2015,4/11/2015 15:41,16,,,,,,,,
4/11/2015,4/11/2015 15:45,,35,,,,,,,
4/11/2015,4/11/2015 15:50,,30,,,,,,,
4/11/2015,4/11/2015 16:00,,30,,,,,,,
4/11/2015,4/11/2015 16:05,,35,,,,,,,
4/11/2015,4/11/2015 16:10,,40,,,,,,,
4/11/2015,4/11/2015 16:20,,40,,,,,,,
4/11/2015,4/11/2015 16:35,,35,,,,,,,
4/11/2015,4/11/2015 16:40,,35,,,,,,,
4/11/2015,4/11/2015 16:45,,35,,,,,,,
4/11/2015,4/11/2015 16:50,,25,,,,,,,
4/11/2015,4/11/2015 17:00,,25,,,,,,,
4/11/2015,4/11/2015 17:05,,25,,,,,,,
4/11/2015,4/11/2015 17:10,,30,,,,,,,
4/11/2015,4/11/2015 17:15,,30,,,,,,,
4/11/2015,4/11/2015 17:20,,30,,,,,,,
4/11/2015,4/11/2015 17:25,,30,,,,,,,
4/11/2015,4/11/2015 17:30,,25,,,,,,,
4/11/2015,4/11/2015 17:40,,20,,,,,,,
4/11/2015,4/11/2015 17:45,,20,,,,,,,
4/11/2015,4/11/2015 17:50,,15,,,,,,,
4/11/2015,4/11/2015 17:55,,10,,,,,,,
4/11/2015,4/11/2015 18:00,,10,,,,,,,
4/11/2015,4/11/2015 18:05,,10,,,,,,,
4/11/2015,4/11/2015 18:10,,10,,,,,,,
4/11/2015,4/11/2015 18:15,,10,,,,,,,
4/11/2015,4/11/2015 18:20,,35,,,,,,,
4/11/2015,4/11/2015 18:25,,25,,,,,,,
4/11/2015,4/11/2015 18:30,,25,,,,,,,
4/11/2015,4/11/2015 18:35,,30,,,,,,,
4/11/2015,4/11/2015 18:40,,30,,,,,,,
4/11/2015,4/11/2015 18:45,,25,,,,,,,
4/11/2015,4/11/2015 18:50,,25,,,,,,,
4/11/2015,4/11/2015 18:55,,30,,,,,,,
4/11/2015,4/11/2015 19:00,,25,,,,,,,
4/11/2015,4/11/2015 19:05,,25,,,,,,,
4/11/2015,4/11/2015 19:10,,25,,,,,,,
4/11/2015,4/11/2015 19:15,,20,,,,,,,
4/11/2015,4/11/2015 19:20,,10,,,,,,,
4/11/2015,4/11/2015 19:30,,10,,,,,,,
4/11/2015,4/11/2015 19:35,,20,,,,,,,
4/11/2015,4/11/2015 19:40,,10,,,,,,,
4/11/2015,4/11/2015 19:55,,10,,,,,,,
4/11/2015,4/11/2015 20:00,,10,,,,,,,
4/11/2015,4/11/2015 20:05,,10,,,,,,,
4/11/2015,4/11/2015 20:10,,10,,,,,,,
4/11/2015,4/11/2015 20:11,,10,,,,,,,
4/11/2015,4/11/2015 20:15,,10,,,,,,,
4/11/2015,4/11/2015 20:20,,10,,,,,,,
4/11/2015,4/11/2015 20:25,,10,,,,,,,
4/11/2015,4/11/2015 20:30,,10,,,,,,,
4/11/2015,4/11/2015 20:35,,10,,,,,,,
4/11/2015,4/11/2015 20:45,,5,,,,,,,
4/11/2015,4/11/2015 20:50,,5,,,,,,,
4/11/2015,4/11/2015 20:55,,5,,,,,,,
4/11/2015,4/11/2015 21:00,,5,,,,,,,
4/11/2015,4/11/2015 21:05,,5,,,,,,,
4/11/2015,4/11/2015 21:10,,5,,,,,,,
4/11/2015,4/11/2015 21:15,,5,,,,,,,
4/11/2015,4/11/2015 21:20,,5,,,,,,,
4/11/2015,4/11/2015 21:25,,5,,,,,,,
4/11/2015,4/11/2015 21:30,,5,,,,,,,
4/11/2015,4/11/2015 21:35,,10,,,,,,,
4/11/2015,4/11/2015 21:40,,10,,,,,,,
4/11/2015,4/11/2015 21:45,,10,,,,,,,
4/11/2015,4/11/2015 21:50,,10,,,,,,,
4/11/2015,4/11/2015 21:55,,10,,,,,,,
4/11/2015,4/11/2015 22:00,,10,,,,,,,
4/11/2015,4/11/2015 22:05,,10,,,,,,,
4/11/2015,4/11/2015 22:10,,10,,,,,,,
4/11/2015,4/11/2015 22:15,,10,,,,,,,
4/11/2015,4/11/2015 22:20,,10,,,,,,,
4/11/2015,4/11/2015 22:25,,10,,,,,,,
4/11/2015,4/11/2015 22:30,,10,,,,,,,
4/11/2015,4/11/2015 22:40,,10,,,,,,,
4/11/2015,4/11/2015 22:45,,10,,,,,,,
4/11/2015,4/11/2015 22:50,,10,,,,,,,
4/11/2015,4/11/2015 22:55,,10,,,,,,,
4/11/2015,4/11/2015 23:00,,10,,,,,,,
4/11/2015,4/11/2015 23:05,,10,,,,,,,
4/11/2015,4/11/2015 23:10,,10,,,,,,,
4/11/2015,4/11/2015 23:20,,10,,,,,,,
4/11/2015,4/11/2015 23:25,,10,,,,,,,
4/11/2015,4/11/2015 23:30,,10,,,,,,,
4/11/2015,4/11/2015 23:35,,5,,,,,,,
4/11/2015,4/11/2015 23:40,,5,,,,,,,
4/11/2015,4/11/2015 23:45,,5,,,,,,,
4/11/2015,4/11/2015 23:50,,5,,,,,,,
4/11/2015,4/11/2015 23:55,,5,,,,,,,
4/11/2015,4/12/2015 1:53,,5,,,,,,,
4/12/2015,4/12/2015 9:05,,5,,,,,,,
4/12/2015,4/12/2015 9:10,,5,,,,,,,
4/12/2015,4/12/2015 9:15,,5,,,,,,,
4/12/2015,4/12/2015 9:20,,5,,,,,,,
4/12/2015,4/12/2015 9:25,,5,,,,,,,
4/12/2015,4/12/2015 9:30,,5,,,,,,,
4/12/2015,4/12/2015 9:35,,5,,,,,,,
4/12/2015,4/12/2015 9:40,,5,,,,,,,
4/12/2015,4/12/2015 9:45,,5,,,,,,,
4/12/2015,4/12/2015 9:50,,5,,,,,,,
4/12/2015,4/12/2015 9:55,,5,,,,,,,
4/12/2015,4/12/2015 10:05,,5,,,,,,,
4/12/2015,4/12/2015 10:10,,5,,,,,,,
4/12/2015,4/12/2015 10:15,,5,,,,,,,
4/12/2015,4/12/2015 10:20,,5,,,,,,,
4/12/2015,4/12/2015 10:25,,5,,,,,,,
4/12/2015,4/12/2015 10:30,,5,,,,,,,
4/12/2015,4/12/2015 10:35,,10,,,,,,,
4/12/2015,4/12/2015 10:35,5,,,,,,,,
4/12/2015,4/12/2015 10:40,,10,,,,,,,
4/12/2015,4/12/2015 10:40,,10,,,,,,,
4/12/2015,4/12/2015 10:45,,10,,,,,,,
4/12/2015,4/12/2015 10:50,,15,,,,,,,
4/12/2015,4/12/2015 10:55,,15,,,,,,,
4/12/2015,4/12/2015 11:00,,15,,,,,,,
4/12/2015,4/12/2015 11:05,,20,,,,,,,
4/12/2015,4/12/2015 11:10,,30,,,,,,,
4/12/2015,4/12/2015 11:15,,25,,,,,,,
4/12/2015,4/12/2015 11:20,,25,,,,,,,
4/12/2015,4/12/2015 11:25,,25,,,,,,,
4/12/2015,4/12/2015 11:30,,25,,,,,,,
4/12/2015,4/12/2015 11:35,,30,,,,,,,
4/12/2015,4/12/2015 11:40,,30,,,,,,,
4/12/2015,4/12/2015 11:45,,35,,,,,,,
4/12/2015,4/12/2015 11:50,,35,,,,,,,
4/12/2015,4/12/2015 11:55,,35,,,,,,,
4/12/2015,4/12/2015 12:00,,35,,,,,,,
4/12/2015,4/12/2015 12:05,,30,,,,,,,
4/12/2015,4/12/2015 12:15,,30,,,,,,,
4/12/2015,4/12/2015 12:20,,35,,,,,,,
4/12/2015,4/12/2015 12:25,,35,,,,,,,
4/12/2015,4/12/2015 12:30,,30,,,,,,,
4/12/2015,4/12/2015 12:35,,30,,,,,,,
4/12/2015,4/12/2015 12:40,,25,,,,,,,
4/12/2015,4/12/2015 12:45,,25,,,,,,,
4/12/2015,4/12/2015 12:50,,20,,,,,,,
4/12/2015,4/12/2015 12:55,,20,,,,,,,
4/12/2015,4/12/2015 13:00,,20,,,,,,,
4/12/2015,4/12/2015 13:05,,20,,,,,,,
4/12/2015,4/12/2015 13:10,,25,,,,,,,
4/12/2015,4/12/2015 13:15,,30,,,,,,,
4/12/2015,4/12/2015 13:20,,30,,,,,,,
4/12/2015,4/12/2015 13:25,,30,,,,,,,
4/12/2015,4/12/2015 13:30,,30,,,,,,,
4/12/2015,4/12/2015 13:35,,25,,,,,,,
4/12/2015,4/12/2015 13:40,,20,,,,,,,
4/12/2015,4/12/2015 13:45,,,,,,,,,
4/12/2015,4/12/2015 13:55,,45,,,,,,,
4/12/2015,4/12/2015 14:00,,40,,,,,,,
4/12/2015,4/12/2015 14:05,,50,,,,,,,
4/12/2015,4/12/2015 14:10,,50,,,,,,,
4/12/2015,4/12/2015 14:15,,45,,,,,,,
4/12/2015,4/12/2015 14:20,,45,,,,,,,
4/12/2015,4/12/2015 14:25,,30,,,,,,,
4/12/2015,4/12/2015 14:30,,30,,,,,,,
4/12/2015,4/12/2015 14:35,,30,,,,,,,
4/12/2015,4/12/2015 14:40,,25,,,,,,,
4/12/2015,4/12/2015 14:45,,30,,,,,,,
4/12/2015,4/12/2015 14:50,,30,,,,,,,
4/12/2015,4/12/2015 14:55,,35,,,,,,,
4/12/2015,4/12/2015 15:00,,25,,,,,,,
4/12/2015,4/12/2015 15:05,,20,,,,,,,
4/12/2015,4/12/2015 15:10,,20,,,,,,,
4/12/2015,4/12/2015 15:15,,20,,,,,,,
4/12/2015,4/12/2015 15:20,,10,,,,,,,
4/12/2015,4/12/2015 15:25,,20,,,,,,,
4/12/2015,4/12/2015 15:30,,25,,,,,,,
4/12/2015,4/12/2015 15:35,,25,,,,,,,
4/12/2015,4/12/2015 15:45,,30,,,,,,,
4/12/2015,4/12/2015 15:48,,30,,,,,,,
4/12/2015,4/12/2015 15:49,21,,,,,,,,
4/12/2015,4/12/2015 15:50,,30,,,,,,,
4/12/2015,4/12/2015 15:55,,25,,,,,,,
4/12/2015,4/12/2015 16:00,,40,,,,,,,
4/12/2015,4/12/2015 16:05,,40,,,,,,,
4/12/2015,4/12/2015 16:12,,40,,,,,,,
4/12/2015,4/12/2015 16:13,16,,,,,,,,
4/12/2015,4/12/2015 16:15,,25,,,,,,,
4/12/2015,4/12/2015 16:20,,25,,,,,,,
4/12/2015,4/12/2015 16:25,,25,,,,,,,
4/12/2015,4/12/2015 16:30,,25,,,,,,,
4/12/2015,4/12/2015 16:35,,30,,,,,,,
4/12/2015,4/12/2015 16:40,,30,,,,,,,
4/12/2015,4/12/2015 16:45,,30,,,,,,,
4/12/2015,4/12/2015 16:50,,30,,,,,,,
4/12/2015,4/12/2015 16:55,,35,,,,,,,
4/12/2015,4/12/2015 17:00,,45,,,,,,,
4/12/2015,4/12/2015 17:10,,25,,,,,,,
4/12/2015,4/12/2015 17:15,,20,,,,,,,
4/12/2015,4/12/2015 17:20,,20,,,,,,,
4/12/2015,4/12/2015 17:25,,20,,,,,,,
4/12/2015,4/12/2015 17:30,,30,,,,,,,
4/12/2015,4/12/2015 17:33,10,,,,,,,,
4/12/2015,4/12/2015 17:35,,20,,,,,,,
4/12/2015,4/12/2015 17:40,,20,,,,,,,
4/12/2015,4/12/2015 17:45,,15,,,,,,,
4/12/2015,4/12/2015 17:50,,15,,,,,,,
4/12/2015,4/12/2015 17:55,,15,,,,,,,
4/12/2015,4/12/2015 18:00,,10,,,,,,,
4/12/2015,4/12/2015 18:05,,10,,,,,,,
4/12/2015,4/12/2015 18:10,,10,,,,,,,
4/12/2015,4/12/2015 18:15,,10,,,,,,,
4/12/2015,4/12/2015 18:20,,10,,,,,,,
4/12/2015,4/12/2015 18:25,,10,,,,,,,
4/12/2015,4/12/2015 18:30,,10,,,,,,,
4/12/2015,4/12/2015 18:35,,10,,,,,,,
4/12/2015,4/12/2015 18:40,,10,,,,,,,
4/12/2015,4/12/2015 18:45,,10,,,,,,,
4/12/2015,4/12/2015 18:45,,5,,,,,,,
4/12/2015,4/12/2015 18:50,,10,,,,,,,
4/12/2015,4/12/2015 18:52,,,,,,,,,
4/12/2015,4/12/2015 18:55,,10,,,,,,,
4/12/2015,4/12/2015 19:00,,10,,,,,,,
4/12/2015,4/12/2015 19:05,,10,,,,,,,
4/12/2015,4/12/2015 19:10,,5,,,,,,,
4/12/2015,4/12/2015 19:15,,5,,,,,,,
4/12/2015,4/12/2015 19:20,,5,,,,,,,
4/12/2015,4/12/2015 19:25,,5,,,,,,,
4/12/2015,4/12/2015 19:30,,5,,,,,,,
4/12/2015,4/12/2015 19:35,,5,,,,,,,
4/12/2015,4/12/2015 19:40,,5,,,,,,,
4/12/2015,4/12/2015 19:45,,5,,,,,,,
4/12/2015,4/12/2015 19:50,,10,,,,,,,
4/12/2015,4/12/2015 19:55,,5,,,,,,,
4/12/2015,4/12/2015 20:00,,5,,,,,,,
4/12/2015,4/12/2015 20:05,,5,,,,,,,
4/12/2015,4/12/2015 20:10,,5,,,,,,,
4/12/2015,4/12/2015 20:15,,5,,,,,,,
4/12/2015,4/12/2015 20:20,,5,,,,,,,
4/12/2015,4/12/2015 20:25,,5,,,,,,,
4/12/2015,4/12/2015 20:30,,5,,,,,,,
4/12/2015,4/12/2015 20:35,,5,,,,,,,
4/12/2015,4/12/2015 20:40,,10,,,,,,,
4/12/2015,4/12/2015 20:45,,10,,,,,,,
4/12/2015,4/12/2015 20:50,,10,,,,,,,
4/12/2015,4/12/2015 20:55,,5,,,,,,,
4/12/2015,4/12/2015 21:00,,5,,,,,,,
4/12/2015,4/12/2015 21:05,,5,,,,,,,
4/12/2015,4/12/2015 21:10,,5,,,,,,,
4/12/2015,4/12/2015 21:15,,5,,,,,,,
4/12/2015,4/12/2015 21:20,,5,,,,,,,
4/12/2015,4/12/2015 21:25,,5,,,,,,,
4/12/2015,4/12/2015 21:30,,5,,,,,,,
4/12/2015,4/12/2015 21:35,,5,,,,,,,
4/12/2015,4/12/2015 21:40,,5,,,,,,,
4/12/2015,4/12/2015 21:45,,5,,,,,,,
4/12/2015,4/12/2015 21:50,,5,,,,,,,
4/12/2015,4/12/2015 21:55,,5,,,,,,,
4/12/2015,4/12/2015 22:00,,5,,,,,,,
4/12/2015,4/12/2015 22:05,,5,,,,,,,
4/12/2015,4/12/2015 22:10,,5,,,,,,,
4/12/2015,4/12/2015 22:15,,5,,,,,,,
4/12/2015,4/12/2015 22:20,,5,,,,,,,
4/12/2015,4/12/2015 22:25,,5,,,,,,,
4/12/2015,4/12/2015 22:30,,5,,,,,,,
4/12/2015,4/12/2015 22:35,,5,,,,,,,
4/12/2015,4/12/2015 22:40,,5,,,,,,,
4/12/2015,4/12/2015 22:45,,5,,,,,,,
4/12/2015,4/12/2015 22:50,,5,,,,,,,
4/12/2015,4/12/2015 22:55,,5,,,,,,,
4/12/2015,4/12/2015 23:00,,5,,,,,,,
4/13/2015,4/13/2015 9:05,,5,,,,,,,
4/13/2015,4/13/2015 9:10,,5,,,,,,,
4/13/2015,4/13/2015 9:15,,5,,,,,,,
4/13/2015,4/13/2015 9:25,,5,,,,,,,
4/13/2015,4/13/2015 9:30,,5,,,,,,,
4/13/2015,4/13/2015 9:35,,5,,,,,,,
4/13/2015,4/13/2015 9:40,,5,,,,,,,
4/13/2015,4/13/2015 9:45,,5,,,,,,,
4/13/2015,4/13/2015 9:50,,5,,,,,,,
4/13/2015,4/13/2015 9:53,,5,,,,,,,
4/13/2015,4/13/2015 9:55,,5,,,,,,,
4/13/2015,4/13/2015 9:55,1,,,,,,,,
4/13/2015,4/13/2015 10:00,,5,,,,,,,
4/13/2015,4/13/2015 10:05,,5,,,,,,,
4/13/2015,4/13/2015 10:10,,10,,,,,,,
4/13/2015,4/13/2015 10:20,,10,,,,,,,
4/13/2015,4/13/2015 10:25,,5,,,,,,,
4/13/2015,4/13/2015 10:30,,5,,,,,,,
4/13/2015,4/13/2015 10:35,,10,,,,,,,
4/13/2015,4/13/2015 10:40,,10,,,,,,,
4/13/2015,4/13/2015 10:45,,10,,,,,,,
4/13/2015,4/13/2015 10:50,,10,,,,,,,
4/13/2015,4/13/2015 10:55,,10,,,,,,,
4/13/2015,4/13/2015 11:00,,10,,,,,,,
4/13/2015,4/13/2015 11:05,,10,,,,,,,
4/13/2015,4/13/2015 11:10,,5,,,,,,,
4/13/2015,4/13/2015 11:15,,5,,,,,,,
4/13/2015,4/13/2015 11:20,,10,,,,,,,
4/13/2015,4/13/2015 11:25,,45,,,,,,,
4/13/2015,4/13/2015 11:25,,45,,,,,,,
4/13/2015,4/13/2015 11:30,,35,,,,,,,
4/13/2015,4/13/2015 11:35,,35,,,,,,,
4/13/2015,4/13/2015 11:40,,35,,,,,,,
4/13/2015,4/13/2015 11:45,,40,,,,,,,
4/13/2015,4/13/2015 11:50,,35,,,,,,,
4/13/2015,4/13/2015 11:55,,40,,,,,,,
4/13/2015,4/13/2015 12:00,,40,,,,,,,
4/13/2015,4/13/2015 12:05,,40,,,,,,,
4/13/2015,4/13/2015 12:10,,30,,,,,,,
4/13/2015,4/13/2015 12:15,,30,,,,,,,
4/13/2015,4/13/2015 12:20,,30,,,,,,,
4/13/2015,4/13/2015 12:25,,25,,,,,,,
4/13/2015,4/13/2015 12:30,,25,,,,,,,
4/13/2015,4/13/2015 12:35,,25,,,,,,,
4/13/2015,4/13/2015 12:40,,25,,,,,,,
4/13/2015,4/13/2015 12:45,,25,,,,,,,
4/13/2015,4/13/2015 12:50,,35,,,,,,,
4/13/2015,4/13/2015 12:55,,45,,,,,,,
4/13/2015,4/13/2015 13:00,,45,,,,,,,
4/13/2015,4/13/2015 13:05,,35,,,,,,,
4/13/2015,4/13/2015 13:07,,35,,,,,,,
4/13/2015,4/13/2015 13:10,,35,,,,,,,
4/13/2015,4/13/2015 13:15,,35,,,,,,,
4/13/2015,4/13/2015 13:20,,35,,,,,,,
4/13/2015,4/13/2015 13:25,,35,,,,,,,
4/13/2015,4/13/2015 13:30,,35,,,,,,,
4/13/2015,4/13/2015 13:35,,30,,,,,,,
4/13/2015,4/13/2015 13:40,,30,,,,,,,
4/13/2015,4/13/2015 13:45,,25,,,,,,,
4/13/2015,4/13/2015 13:50,,25,,,,,,,
4/13/2015,4/13/2015 13:55,,25,,,,,,,
4/13/2015,4/13/2015 14:00,,30,,,,,,,
4/13/2015,4/13/2015 14:15,,30,,,,,,,
4/13/2015,4/13/2015 14:20,,30,,,,,,,
4/13/2015,4/13/2015 14:25,,30,,,,,,,
4/13/2015,4/13/2015 14:35,,25,,,,,,,
4/13/2015,4/13/2015 14:40,,20,,,,,,,
4/13/2015,4/13/2015 14:45,,20,,,,,,,
4/13/2015,4/13/2015 14:50,,15,,,,,,,
4/13/2015,4/13/2015 14:53,,15,,,,,,,
4/13/2015,4/13/2015 14:55,,15,,,,,,,
4/13/2015,4/13/2015 15:00,,15,,,,,,,
4/13/2015,4/13/2015 15:05,,15,,,,,,,
4/13/2015,4/13/2015 15:08,,10,,,,,,,
4/13/2015,4/13/2015 15:08,7,,,,,,,,
4/13/2015,4/13/2015 15:10,,10,,,,,,,
4/13/2015,4/13/2015 15:15,,10,,,,,,,
4/13/2015,4/13/2015 15:20,,10,,,,,,,
4/13/2015,4/13/2015 15:24,,10,,,,,,,
4/13/2015,4/13/2015 15:24,15,,,,,,,,
4/13/2015,4/13/2015 15:25,,10,,,,,,,
4/13/2015,4/13/2015 15:30,,20,,,,,,,
4/13/2015,4/13/2015 15:35,,25,,,,,,,
4/13/2015,4/13/2015 15:40,,25,,,,,,,
4/13/2015,4/13/2015 15:45,,25,,,,,,,
4/13/2015,4/13/2015 15:50,,25,,,,,,,
4/13/2015,4/13/2015 15:55,,25,,,,,,,
4/13/2015,4/13/2015 16:00,,25,,,,,,,
4/13/2015,4/13/2015 16:05,,25,,,,,,,
4/13/2015,4/13/2015 16:10,,25,,,,,,,
4/13/2015,4/13/2015 16:15,,30,,,,,,,
4/13/2015,4/13/2015 16:20,,30,,,,,,,
4/13/2015,4/13/2015 16:25,,30,,,,,,,
4/13/2015,4/13/2015 16:35,,20,,,,,,,
4/13/2015,4/13/2015 16:40,,20,,,,,,,
4/13/2015,4/13/2015 16:45,,20,,,,,,,
4/13/2015,4/13/2015 16:50,,20,,,,,,,
4/13/2015,4/13/2015 16:55,,20,,,,,,,
4/13/2015,4/13/2015 17:00,,20,,,,,,,
4/13/2015,4/13/2015 17:05,,15,,,,,,,
4/13/2015,4/13/2015 17:15,,15,,,,,,,
4/13/2015,4/13/2015 17:20,,15,,,,,,,
4/13/2015,4/13/2015 17:25,,15,,,,,,,
4/13/2015,4/13/2015 17:30,,10,,,,,,,
4/13/2015,4/13/2015 17:35,,10,,,,,,,
4/13/2015,4/13/2015 17:40,,10,,,,,,,
4/13/2015,4/13/2015 17:45,,10,,,,,,,
4/13/2015,4/13/2015 17:50,,10,,,,,,,
4/13/2015,4/13/2015 17:55,,10,,,,,,,
4/13/2015,4/13/2015 18:00,,5,,,,,,,
4/13/2015,4/13/2015 18:05,,5,,,,,,,
4/13/2015,4/13/2015 18:10,,5,,,,,,,
4/13/2015,4/13/2015 18:15,,5,,,,,,,
4/13/2015,4/13/2015 18:20,,5,,,,,,,
4/13/2015,4/13/2015 18:25,,5,,,,,,,
4/13/2015,4/13/2015 18:30,,5,,,,,,,
4/13/2015,4/13/2015 18:40,,5,,,,,,,
4/13/2015,4/13/2015 18:45,,5,,,,,,,
4/13/2015,4/13/2015 18:50,,5,,,,,,,
4/13/2015,4/13/2015 18:55,,5,,,,,,,
4/13/2015,4/13/2015 19:00,,5,,,,,,,
4/13/2015,4/13/2015 19:05,,5,,,,,,,
4/13/2015,4/13/2015 19:10,,5,,,,,,,
4/13/2015,4/13/2015 19:15,,5,,,,,,,
4/13/2015,4/13/2015 19:20,,5,,,,,,,
4/13/2015,4/13/2015 19:25,,5,,,,,,,
4/13/2015,4/13/2015 19:30,,5,,,,,,,
4/13/2015,4/13/2015 19:35,,5,,,,,,,
4/13/2015,4/13/2015 19:40,,5,,,,,,,
4/13/2015,4/13/2015 19:45,,5,,,,,,,
4/13/2015,4/13/2015 19:50,,5,,,,,,,
4/13/2015,4/13/2015 19:55,,5,,,,,,,
4/13/2015,4/13/2015 20:00,,5,,,,,,,
4/13/2015,4/13/2015 20:05,,5,,,,,,,
4/13/2015,4/13/2015 20:10,,5,,,,,,,
4/13/2015,4/13/2015 20:15,,5,,,,,,,
4/13/2015,4/13/2015 20:20,,5,,,,,,,
4/13/2015,4/13/2015 20:25,,5,,,,,,,
4/13/2015,4/13/2015 20:30,,5,,,,,,,
4/13/2015,4/13/2015 20:45,,5,,,,,,,
4/13/2015,4/13/2015 20:50,,5,,,,,,,
4/13/2015,4/13/2015 20:55,,5,,,,,,,
4/13/2015,4/13/2015 21:05,,5,,,,,,,
4/13/2015,4/13/2015 21:10,,5,,,,,,,
4/13/2015,4/13/2015 21:15,,5,,,,,,,
4/13/2015,4/13/2015 21:20,,5,,,,,,,
4/13/2015,4/13/2015 21:30,,5,,,,,,,
4/13/2015,4/13/2015 21:35,,5,,,,,,,
4/13/2015,4/13/2015 21:40,,5,,,,,,,
4/13/2015,4/13/2015 21:45,,5,,,,,,,
4/13/2015,4/13/2015 21:50,,5,,,,,,,
4/13/2015,4/13/2015 21:55,,5,,,,,,,
4/13/2015,4/13/2015 22:00,,5,,,,,,,
4/13/2015,4/13/2015 22:05,,5,,,,,,,
4/13/2015,4/13/2015 22:10,,5,,,,,,,
4/13/2015,4/13/2015 22:30,,5,,,,,,,
4/13/2015,4/13/2015 22:35,,5,,,,,,,
4/13/2015,4/13/2015 22:40,,5,,,,,,,
4/13/2015,4/13/2015 22:45,,5,,,,,,,
4/13/2015,4/13/2015 22:55,,5,,,,,,,
4/13/2015,4/13/2015 23:00,,5,,,,,,,
4/13/2015,4/13/2015 23:05,,5,,,,,,,
4/13/2015,4/13/2015 23:10,,5,,,,,,,
4/13/2015,4/13/2015 23:15,,5,,,,,,,
4/13/2015,4/13/2015 23:20,,5,,,,,,,
4/13/2015,4/13/2015 23:35,,5,,,,,,,
4/13/2015,4/13/2015 23:40,,5,,,,,,,
4/13/2015,4/13/2015 23:45,,5,,,,,,,
4/13/2015,4/13/2015 23:50,,5,,,,,,,
4/13/2015,4/13/2015 23:55,,5,,,,,,,
4/14/2015,4/14/2015 8:55,,5,,,,,,,
4/14/2015,4/14/2015 9:05,,5,,,,,,,
4/14/2015,4/14/2015 9:10,,5,,,,,,,
4/14/2015,4/14/2015 9:15,,5,,,,,,,
4/14/2015,4/14/2015 9:20,,5,,,,,,,
4/14/2015,4/14/2015 9:25,,5,,,,,,,
4/14/2015,4/14/2015 9:30,,5,,,,,,,
4/14/2015,4/14/2015 9:35,,5,,,,,,,
4/14/2015,4/14/2015 9:40,,10,,,,,,,
4/14/2015,4/14/2015 9:45,,,,,,,,,
4/14/2015,4/14/2015 9:55,,,,,,,,,
4/14/2015,4/14/2015 10:00,,,,,,,,,
4/14/2015,4/14/2015 10:05,,,,,,,,,
4/14/2015,4/14/2015 10:10,,,,,,,,,
4/14/2015,4/14/2015 10:11,,,,,,,,,
4/14/2015,4/14/2015 10:15,,,,,,,,,
4/14/2015,4/14/2015 10:15,,,,,,,,,
4/14/2015,4/14/2015 10:20,,,,,,,,,
4/14/2015,4/14/2015 10:25,,,,,,,,,
4/14/2015,4/14/2015 10:30,,,,,,,,,
4/14/2015,4/14/2015 10:35,,,,,,,,,
4/14/2015,4/14/2015 10:40,,,,,,,,,
4/14/2015,4/14/2015 10:45,,,,,,,,,
4/14/2015,4/14/2015 10:48,,,,,,,,,
4/14/2015,4/14/2015 10:50,,,,,,,,,
4/14/2015,4/14/2015 10:55,,,,,,,,,
4/14/2015,4/14/2015 11:00,,,,,,,,,
4/14/2015,4/14/2015 11:05,,,,,,,,,
4/14/2015,4/14/2015 11:10,,10,,,,,,,
4/14/2015,4/14/2015 11:15,,15,,,,,,,
4/14/2015,4/14/2015 11:20,,15,,,,,,,
4/14/2015,4/14/2015 11:25,,25,,,,,,,
4/14/2015,4/14/2015 11:30,,25,,,,,,,
4/14/2015,4/14/2015 11:35,,25,,,,,,,
4/14/2015,4/14/2015 11:40,,25,,,,,,,
4/14/2015,4/14/2015 11:45,,50,,,,,,,
4/14/2015,4/14/2015 11:50,,50,,,,,,,
4/14/2015,4/14/2015 11:55,,50,,,,,,,
4/14/2015,4/14/2015 12:00,,60,,,,,,,
4/14/2015,4/14/2015 12:05,,60,,,,,,,
4/14/2015,4/14/2015 12:10,,60,,,,,,,
4/14/2015,4/14/2015 12:15,,50,,,,,,,
4/14/2015,4/14/2015 12:20,,50,,,,,,,
4/14/2015,4/14/2015 12:25,,50,,,,,,,
4/14/2015,4/14/2015 12:30,,50,,,,,,,
4/14/2015,4/14/2015 12:35,,40,,,,,,,
4/14/2015,4/14/2015 12:40,,35,,,,,,,
4/14/2015,4/14/2015 12:45,,35,,,,,,,
